age,income,employment_type,credit_score,loan_amount,existing_emi,loan_term,years_of_experience,marital_status,education,dependents,debt_to_income,loan_to_income,emi_to_income,default
24,44802,Self-Employed,675.0,43339,1330.0,60,1.0,Married,Bachelor,1,0.3562,0.9673,0.3562,0
24,23140,Freelancer,594.0,75464,962.0,36,3.0,Married,Bachelor,4,0.4989,3.2612,0.4989,0
37,59537,Business,638.0,88835,1178.0,36,1.0,Married,PhD,0,0.2374,1.4921,0.2374,0
61,79593,Salaried,708.0,56886,32.0,48,19.0,Single,High School,0,0.0048,0.7147,0.0048,0
39,82914,Business,611.0,221449,3676.0,60,8.0,Married,Bachelor,1,0.532,2.6708,0.532,0
25,100160,Salaried,,466060,2690.0,36,8.0,Married,Bachelor,4,0.3223,4.6532,0.3223,0
52,79674,Salaried,572.0,355853,516.0,24,13.0,Married,Bachelor,0,0.0777,4.4664,0.0777,0
42,53088,Salaried,531.0,229225,133.0,84,0.0,Divorced,High School,2,0.0301,4.3178,0.0301,0
26,24804,Business,,42054,675.0,12,3.0,Married,High School,0,0.3266,1.6955,0.3266,0
55,15010,Unemployed,577.0,31214,369.0,24,,Single,High School,2,0.295,2.0795,0.295,0
42,16263,Unemployed,728.0,62487,86.0,48,16.0,Single,Bachelor,2,0.0635,3.8423,0.0635,0
21,57838,Self-Employed,690.0,66276,1712.0,84,12.0,Single,Master,0,0.3552,1.1459,0.3552,0
40,51269,Salaried,783.0,181776,1711.0,84,,Married,Bachelor,4,0.4005,3.5455,0.4005,0
42,70398,Salaried,475.0,88685,2250.0,84,9.0,Married,Bachelor,3,0.3835,1.2598,0.3835,0
31,49498,Salaried,698.0,36252,983.0,60,13.0,Widowed,Bachelor,1,0.2383,0.7324,0.2383,0
33,85914,Self-Employed,586.0,87080,1551.0,60,3.0,Married,Master,0,0.2166,1.0136,0.2166,0
62,55619,Business,553.0,195333,1745.0,12,9.0,Divorced,Bachelor,1,0.3765,3.512,0.3765,0
23,46751,Salaried,629.0,137304,839.0,60,10.0,Married,High School,3,0.2154,2.9369,0.2154,0
29,30068,Self-Employed,648.0,66162,896.0,24,6.0,Divorced,Bachelor,0,0.3576,2.2004,0.3576,0
32,50178,Self-Employed,746.0,187973,2285.0,84,7.0,Married,Bachelor,1,0.5465,3.7461,0.5465,0
43,54832,Freelancer,578.0,234696,1691.0,48,0.0,Married,Bachelor,1,0.3701,4.2803,0.3701,0
34,59149,Salaried,607.0,32771,2115.0,120,5.0,Married,High School,0,0.4291,0.554,0.4291,0
53,17966,Self-Employed,703.0,83238,725.0,60,0.0,Married,High School,1,0.4842,4.6331,0.4842,0
38,61270,Salaried,573.0,257770,3052.0,12,11.0,Married,Master,2,0.5977,4.2071,0.5977,0
61,74004,Salaried,681.0,209412,2313.0,12,8.0,Single,High School,1,0.3751,2.8297,0.3751,0
29,57630,Salaried,734.0,84604,1215.0,36,7.0,Single,Bachelor,3,0.253,1.4681,0.253,0
43,44424,Salaried,518.0,212132,979.0,12,9.0,Married,High School,4,0.2645,4.7752,0.2645,0
30,80344,Self-Employed,571.0,279476,3022.0,84,9.0,Married,High School,1,0.4514,3.4785,0.4514,0
39,55209,Self-Employed,458.0,33962,2679.0,48,6.0,Single,High School,2,0.5823,0.6152,0.5823,0
25,38311,Freelancer,637.0,94636,249.0,84,1.0,Single,High School,2,0.078,2.4702,0.078,0
43,107221,Business,619.0,386469,3648.0,24,10.0,Single,High School,2,0.4083,3.6044,0.4083,0
50,39449,Salaried,649.0,154844,844.0,36,3.0,Married,Bachelor,0,0.2567,3.9252,0.2567,0
45,114057,Freelancer,672.0,476185,3311.0,60,9.0,Single,Bachelor,0,0.3484,4.175,0.3484,0
48,55880,Freelancer,745.0,252180,1158.0,84,14.0,Single,Master,3,0.2487,4.5129,0.2487,0
54,30052,Self-Employed,335.0,125198,217.0,60,16.0,Single,High School,0,0.0866,4.166,0.0866,0
45,31494,Salaried,490.0,80182,712.0,24,9.0,Single,Master,2,0.2713,2.5459,0.2713,0
30,84681,Salaried,677.0,340730,4024.0,120,6.0,Divorced,PhD,2,0.5702,4.0237,0.5702,0
34,111373,Business,805.0,259540,,36,5.0,Single,High School,0,0.0492,2.3304,0.0492,0
62,39926,Salaried,766.0,63104,1982.0,48,9.0,Married,PhD,3,0.5957,1.5805,0.5957,0
50,63348,Salaried,705.0,110317,159.0,48,0.0,Married,High School,3,0.0301,1.7414,0.0301,0
61,41432,Salaried,666.0,184958,820.0,48,3.0,Widowed,Bachelor,1,0.2375,4.4641,0.2375,0
45,42041,Salaried,763.0,139127,1512.0,24,4.0,Single,High School,3,0.4316,3.3093,0.4316,0
34,50071,Freelancer,822.0,95281,1581.0,24,10.0,Single,Bachelor,0,0.3789,1.9029,0.3789,0
55,25927,Freelancer,728.0,61313,278.0,84,7.0,Single,Bachelor,3,0.1287,2.3648,0.1287,0
54,22466,Salaried,742.0,35971,337.0,84,8.0,Single,Bachelor,2,0.18,1.6011,0.18,0
30,36830,Salaried,643.0,109507,1002.0,48,7.0,Married,Bachelor,2,0.3265,2.9733,0.3265,0
55,36607,Salaried,729.0,28027,1812.0,60,6.0,Single,Bachelor,0,0.594,0.7656,0.594,0
31,75814,Salaried,658.0,356968,762.0,24,9.0,Single,Bachelor,1,0.1206,4.7085,0.1206,0
31,68863,Salaried,597.0,146601,1842.0,84,11.0,Divorced,PhD,4,0.321,2.1289,0.321,0
41,25687,Business,766.0,69905,711.0,60,13.0,Married,Master,1,0.3322,2.7214,0.3322,0
41,84686,Salaried,774.0,380555,2428.0,36,7.0,Single,PhD,2,0.344,4.4937,0.344,0
42,81210,Self-Employed,744.0,324553,3043.0,48,13.0,Single,Master,4,0.4496,3.9965,0.4496,0
27,61146,Salaried,834.0,174904,675.0,120,15.0,Single,High School,1,0.1325,2.8604,0.1325,0
37,95388,Salaried,621.0,347067,934.0,48,4.0,Divorced,Bachelor,1,0.1175,3.6385,0.1175,0
22,66430,Salaried,569.0,56269,3043.0,120,11.0,Divorced,High School,3,0.5497,0.847,0.5497,0
32,13235,Self-Employed,551.0,48075,350.0,24,5.0,Divorced,PhD,4,0.3173,3.6324,0.3173,0
62,72766,Salaried,623.0,122063,861.0,84,14.0,Divorced,High School,1,0.142,1.6775,0.142,0
38,59933,Freelancer,850.0,239290,594.0,24,8.0,Married,Bachelor,2,0.1189,3.9926,0.1189,0
31,61603,Salaried,586.0,164772,310.0,24,6.0,Single,High School,4,0.0604,2.6747,0.0604,0
36,25978,Self-Employed,632.0,32209,232.0,84,3.0,Married,High School,0,0.1072,1.2399,0.1072,0
38,10000,Unemployed,774.0,34774,473.0,48,5.0,Married,High School,0,0.5676,3.4774,0.5676,0
55,46314,Self-Employed,702.0,72827,1060.0,36,7.0,Divorced,Bachelor,2,0.2746,1.5725,0.2746,0
46,62820,Self-Employed,850.0,312669,1651.0,60,13.0,Married,High School,1,0.3154,4.9772,0.3154,0
36,51183,Salaried,677.0,201062,350.0,60,6.0,Married,Bachelor,2,0.0821,3.9283,0.0821,0
26,73742,Business,850.0,192294,2029.0,84,5.0,Divorced,Master,2,0.3302,2.6077,0.3302,0
64,62191,Self-Employed,700.0,71703,2190.0,24,16.0,Single,Master,0,0.4226,1.1529,0.4226,0
63,43256,Salaried,468.0,197202,774.0,48,5.0,Divorced,High School,3,0.2147,4.559,0.2147,0
62,73558,Salaried,544.0,205635,3517.0,120,2.0,Single,Master,1,0.5738,2.7955,0.5738,0
32,53214,Self-Employed,528.0,155337,1746.0,48,1.0,Married,Master,1,0.3937,2.9191,0.3937,0
33,86092,Salaried,630.0,245658,3246.0,84,4.0,Single,High School,1,0.4524,2.8534,0.4524,0
24,125769,Business,701.0,299253,4484.0,36,7.0,Married,Bachelor,3,0.4278,2.3794,0.4278,0
59,38894,Salaried,711.0,117905,1553.0,48,8.0,Married,Bachelor,0,0.4791,3.0314,0.4791,0
22,73126,Salaried,712.0,276189,1775.0,12,4.0,Married,Bachelor,0,0.2913,3.7769,0.2913,0
46,30280,Salaried,689.0,82185,1353.0,48,0.0,Divorced,High School,5,0.5362,2.7142,0.5362,0
47,74329,Salaried,669.0,226602,3167.0,12,3.0,Married,Bachelor,5,0.5113,3.0486,0.5113,0
47,60884,Salaried,676.0,138804,1760.0,12,1.0,Married,Master,1,0.3469,2.2798,0.3469,0
35,12280,Self-Employed,590.0,34601,154.0,60,0.0,Single,High School,0,0.1505,2.8177,0.1505,0
28,51869,Freelancer,652.0,50468,1678.0,24,0.0,Divorced,Bachelor,2,0.3882,0.973,0.3882,0
27,164610,Business,651.0,425899,548.0,120,9.0,Single,Bachelor,2,0.0399,2.5873,0.0399,0
60,30578,Salaried,803.0,91044,1105.0,12,6.0,Single,Bachelor,4,0.4336,2.9774,0.4336,0
32,101497,Salaried,652.0,506470,2709.0,48,10.0,Single,Bachelor,1,0.3203,4.99,0.3203,0
33,58937,Salaried,681.0,238708,2007.0,84,4.0,Married,Bachelor,0,0.4086,4.0502,0.4086,0
63,11243,Unemployed,850.0,25555,307.0,36,4.0,Divorced,Master,2,0.3277,2.273,0.3277,0
37,10000,Business,722.0,41971,415.0,84,3.0,Single,Master,2,0.498,4.1971,0.498,0
37,41763,Salaried,628.0,173327,1527.0,120,3.0,Married,Bachelor,2,0.4388,4.1503,0.4388,0
56,76110,Salaried,629.0,165373,3414.0,120,4.0,Divorced,Bachelor,3,0.5383,2.1728,0.5383,0
41,142995,Business,850.0,702106,2206.0,48,16.0,Married,Bachelor,2,0.1851,4.91,0.1851,0
28,48397,Salaried,690.0,123330,2193.0,84,7.0,Married,Master,0,0.5438,2.5483,0.5438,0
25,20542,Unemployed,642.0,97584,432.0,84,4.0,Single,Bachelor,2,0.2524,4.7505,0.2524,0
46,18177,Unemployed,596.0,38711,850.0,60,12.0,Married,Bachelor,1,0.5611,2.1297,0.5611,0
36,102635,Business,541.0,474587,1933.0,60,7.0,Single,PhD,1,0.226,4.624,0.226,0
56,33838,Salaried,642.0,19327,1272.0,120,13.0,Widowed,Master,4,0.4511,0.5712,0.4511,0
48,76651,Salaried,664.0,166442,3208.0,36,10.0,Married,High School,2,0.5022,2.1714,0.5022,0
49,86603,Salaried,563.0,255453,1806.0,60,8.0,Married,Bachelor,0,0.2502,2.9497,0.2502,0
32,10000,Business,658.0,48316,273.0,120,9.0,Single,Bachelor,1,0.3276,4.8316,0.3276,0
57,54453,Salaried,620.0,92120,1651.0,12,9.0,Single,Master,0,0.3638,1.6917,0.3638,0
50,67221,Salaried,566.0,192211,177.0,24,1.0,Single,High School,0,0.0316,2.8594,0.0316,0
43,81122,Salaried,620.0,242269,1858.0,12,8.0,Married,Bachelor,2,0.2748,2.9865,0.2748,0
36,62196,Salaried,664.0,126170,588.0,84,9.0,Single,Bachelor,2,0.1134,2.0286,0.1134,0
34,12923,Unemployed,760.0,13148,408.0,36,10.0,Married,High School,1,0.3789,1.0174,0.3789,0
30,66794,Freelancer,759.0,273305,3127.0,24,5.0,Single,Bachelor,1,0.5618,4.0918,0.5618,0
27,68418,Business,715.0,239271,1101.0,120,14.0,Married,Bachelor,1,0.1931,3.4972,0.1931,0
57,49051,Freelancer,488.0,64574,955.0,24,9.0,Single,Bachelor,0,0.2336,1.3165,0.2336,0
49,23438,Salaried,683.0,41081,987.0,48,5.0,Single,Bachelor,1,0.5053,1.7528,0.5053,0
23,10000,Self-Employed,742.0,13688,377.0,120,10.0,Married,Bachelor,3,0.4524,1.3688,0.4524,0
35,58936,Salaried,596.0,96019,2568.0,36,13.0,Married,Bachelor,3,0.5229,1.6292,0.5229,0
56,59348,Salaried,802.0,127883,2073.0,60,4.0,Married,Bachelor,5,0.4192,2.1548,0.4192,0
39,23665,Salaried,697.0,57684,588.0,36,3.0,Single,High School,2,0.2982,2.4375,0.2982,0
33,50157,Freelancer,673.0,231310,790.0,84,12.0,Married,High School,2,0.189,4.6117,0.189,0
62,51823,Salaried,567.0,121322,2458.0,36,12.0,Married,Master,1,0.5692,2.3411,0.5692,0
41,85370,Business,500.0,234733,2744.0,84,7.0,Single,Bachelor,0,0.3857,2.7496,0.3857,0
57,71526,Business,632.0,354083,1500.0,48,7.0,Married,Bachelor,2,0.2517,4.9504,0.2517,0
47,57085,Salaried,509.0,43046,1688.0,36,12.0,Married,Bachelor,1,0.3548,0.7541,0.3548,0
49,70670,Salaried,746.0,115232,3035.0,120,4.0,Single,High School,3,0.5154,1.6306,0.5154,0
40,161132,Business,626.0,732361,2042.0,12,0.0,Divorced,Master,1,0.1521,4.5451,0.1521,0
45,49228,Salaried,511.0,53205,1909.0,120,8.0,Married,High School,5,0.4653,1.0808,0.4653,0
26,121023,Business,518.0,358068,3346.0,12,8.0,Single,Master,1,0.3318,2.9587,0.3318,0
56,46623,Salaried,847.0,142540,1544.0,36,12.0,Married,High School,1,0.3974,3.0573,0.3974,0
22,68252,Freelancer,526.0,305996,2541.0,48,12.0,Single,Bachelor,3,0.4468,4.4833,0.4468,0
42,147086,Business,594.0,693243,1609.0,36,16.0,Divorced,High School,1,0.1313,4.7132,0.1313,0
52,87106,Salaried,631.0,249054,4218.0,84,9.0,Married,Master,3,0.5811,2.8592,0.5811,0
36,78425,Salaried,737.0,256419,1474.0,120,19.0,Single,PhD,0,0.2255,3.2696,0.2255,0
38,42509,Salaried,666.0,98861,1297.0,36,13.0,Single,High School,2,0.3661,2.3256,0.3661,0
25,55536,Salaried,643.0,56828,1819.0,12,8.0,Single,High School,0,0.393,1.0233,0.393,0
56,54158,Self-Employed,757.0,254493,1351.0,48,13.0,Married,High School,0,0.2993,4.6991,0.2993,0
50,18920,Salaried,647.0,25723,73.0,24,3.0,Married,Master,2,0.0463,1.3596,0.0463,0
39,10000,Freelancer,,26592,348.0,84,6.0,Single,Bachelor,1,0.4176,2.6592,0.4176,0
43,44069,Freelancer,620.0,132013,359.0,84,7.0,Single,Bachelor,0,0.0978,2.9956,0.0978,0
54,117270,Business,393.0,237312,4630.0,120,7.0,Single,High School,3,0.4738,2.0236,0.4738,0
33,10834,Salaried,444.0,42258,393.0,120,12.0,Single,Bachelor,4,0.4353,3.9005,0.4353,0
63,58457,Salaried,598.0,213765,2561.0,24,,Married,Bachelor,0,0.5257,3.6568,0.5257,0
49,12807,Business,451.0,19152,315.0,84,11.0,Married,Bachelor,1,0.2952,1.4954,0.2952,0
56,70090,Freelancer,700.0,178867,864.0,84,4.0,Married,Master,2,0.1479,2.552,0.1479,0
42,66746,Salaried,714.0,299649,1456.0,48,11.0,Widowed,High School,3,0.2618,4.4894,0.2618,0
56,90480,Salaried,725.0,281563,1555.0,48,14.0,Divorced,Bachelor,5,0.2062,3.1119,0.2062,0
29,87944,Salaried,556.0,136205,2755.0,24,11.0,Married,Bachelor,1,0.3759,1.5488,0.3759,0
59,137904,Business,570.0,227583,739.0,36,0.0,Married,Bachelor,2,0.0643,1.6503,0.0643,0
39,128305,Business,690.0,345850,3449.0,12,3.0,Widowed,High School,0,0.3226,2.6955,0.3226,0
58,82566,Salaried,539.0,353382,2563.0,12,10.0,Single,Master,1,0.3725,4.28,0.3725,0
26,68963,Self-Employed,702.0,104294,1147.0,24,13.0,Single,PhD,0,0.1996,1.5123,0.1996,0
35,51859,Salaried,711.0,64976,104.0,60,3.0,Single,PhD,0,0.0241,1.2529,0.0241,0
40,50010,Business,686.0,102479,881.0,120,7.0,Married,Master,2,0.2114,2.0492,0.2114,0
29,77663,Business,598.0,59545,2071.0,84,8.0,Married,Bachelor,0,0.32,0.7667,0.32,0
52,136272,Business,549.0,616153,361.0,120,2.0,Married,Bachelor,3,0.0318,4.5215,0.0318,0
24,70642,Self-Employed,704.0,188407,2135.0,60,9.0,Married,High School,2,0.3627,2.6671,0.3627,0
38,44928,Salaried,716.0,203250,1664.0,36,9.0,Married,Bachelor,0,0.4444,4.5239,0.4444,0
25,149235,Business,493.0,478832,2876.0,24,8.0,Single,High School,3,0.2313,3.2086,0.2313,0
40,41749,Freelancer,800.0,161924,1097.0,24,12.0,Single,High School,5,0.3153,3.8785,0.3153,0
43,81208,Self-Employed,,118825,2202.0,60,7.0,Single,Master,2,0.3254,1.4632,0.3254,0
31,79831,Salaried,456.0,58888,2908.0,84,11.0,Single,PhD,1,0.4371,0.7377,0.4371,0
57,119165,Salaried,654.0,316885,5407.0,36,10.0,Divorced,Master,1,0.5445,2.6592,0.5445,0
42,56991,Salaried,730.0,195533,2512.0,60,11.0,Divorced,High School,0,0.5289,3.4309,0.5289,0
24,40523,Salaried,,49711,367.0,60,5.0,Divorced,Master,1,0.1087,1.2267,0.1087,0
49,40985,Salaried,668.0,42190,115.0,60,10.0,Married,High School,0,0.0337,1.0294,0.0337,0
64,26339,Salaried,729.0,96387,465.0,12,13.0,Married,Bachelor,2,0.2119,3.6595,0.2119,0
54,51100,Freelancer,850.0,50670,2315.0,24,12.0,Married,Bachelor,1,0.5436,0.9916,0.5436,0
33,30871,Self-Employed,698.0,83054,1274.0,36,14.0,Married,Bachelor,1,0.4952,2.6904,0.4952,0
62,32222,Salaried,667.0,24644,1091.0,36,8.0,Married,PhD,1,0.4063,0.7648,0.4063,0
29,53860,Salaried,777.0,44370,149.0,24,16.0,Married,Bachelor,1,0.0332,0.8238,0.0332,0
62,13192,Unemployed,801.0,56073,115.0,12,6.0,Married,Bachelor,1,0.1046,4.2505,0.1046,0
51,45946,Salaried,781.0,154653,2137.0,24,6.0,Married,High School,1,0.5581,3.366,0.5581,0
27,10000,Unemployed,620.0,11961,16.0,36,16.0,Single,Master,3,0.0192,1.1961,0.0192,0
24,114811,Business,498.0,78797,4593.0,36,10.0,Married,Bachelor,2,0.4801,0.6863,0.4801,0
39,89575,Salaried,509.0,187391,2075.0,84,12.0,Married,Bachelor,1,0.278,2.092,0.278,0
62,67361,Freelancer,527.0,99242,2517.0,12,0.0,Single,Bachelor,4,0.4484,1.4733,0.4484,0
50,67894,Self-Employed,777.0,192168,195.0,120,9.0,Widowed,Bachelor,3,0.0345,2.8304,0.0345,0
51,20690,Salaried,557.0,73457,352.0,24,9.0,Single,Bachelor,0,0.2042,3.5504,0.2042,0
55,152214,Business,389.0,262299,4730.0,120,10.0,Single,High School,0,0.3729,1.7232,0.3729,0
41,170283,Business,471.0,812271,1807.0,12,10.0,Single,Bachelor,0,0.1273,4.7701,0.1273,0
51,60148,Business,585.0,283170,419.0,60,6.0,Divorced,PhD,1,0.0836,4.7079,0.0836,0
39,10000,Business,709.0,6387,12.0,24,20.0,Married,Master,1,0.0144,0.6387,0.0144,0
51,53014,Self-Employed,707.0,154189,2542.0,48,4.0,Married,High School,2,0.5754,2.9085,0.5754,0
52,33962,Self-Employed,788.0,103272,1238.0,12,6.0,Divorced,High School,3,0.4374,3.0408,0.4374,0
22,56313,Freelancer,657.0,100631,738.0,120,12.0,Single,Bachelor,0,0.1573,1.787,0.1573,0
30,40461,Self-Employed,420.0,68332,1131.0,48,2.0,Single,Master,1,0.3354,1.6888,0.3354,0
22,63871,Salaried,704.0,131905,2079.0,84,7.0,Single,Bachelor,1,0.3906,2.0652,0.3906,0
22,78229,Self-Employed,677.0,203837,1689.0,120,11.0,Married,Bachelor,4,0.2591,2.6056,0.2591,0
44,55372,Salaried,793.0,95197,194.0,12,5.0,Married,Master,0,0.042,1.7192,0.042,0
37,108319,Salaried,652.0,349812,2114.0,36,4.0,Single,Bachelor,0,0.2342,3.2295,0.2342,0
52,45878,Salaried,537.0,210615,269.0,48,10.0,Single,High School,0,0.0704,4.5908,0.0704,0
36,59762,Salaried,467.0,226030,436.0,36,8.0,Single,Master,2,0.0875,3.7822,0.0875,0
36,51078,Salaried,610.0,54056,1653.0,120,4.0,Married,Bachelor,1,0.3883,1.0583,0.3883,0
59,96029,Salaried,604.0,62959,1622.0,36,8.0,Single,Bachelor,3,0.2027,0.6556,0.2027,0
51,21673,Self-Employed,572.0,73652,345.0,36,7.0,Single,Bachelor,1,0.191,3.3983,0.191,0
63,78778,Salaried,756.0,271155,3464.0,36,13.0,Married,Bachelor,0,0.5277,3.442,0.5277,0
44,42633,Salaried,680.0,143364,935.0,24,3.0,Married,Bachelor,1,0.2632,3.3627,0.2632,0
21,149202,Business,725.0,144046,6217.0,24,3.0,Married,Bachelor,3,0.5,0.9654,0.5,0
31,51864,Freelancer,795.0,108025,2344.0,60,6.0,Married,Bachelor,1,0.5423,2.0829,0.5423,0
41,30467,Salaried,675.0,38936,1431.0,36,6.0,Married,Bachelor,3,0.5636,1.278,0.5636,0
24,71775,Freelancer,461.0,189374,2828.0,120,12.0,Married,High School,1,0.4728,2.6384,0.4728,0
27,55252,Self-Employed,577.0,150117,1195.0,60,8.0,Widowed,High School,1,0.2595,2.717,0.2595,0
46,82166,Salaried,603.0,48257,651.0,60,11.0,Single,Bachelor,3,0.0951,0.5873,0.0951,0
32,119493,Business,827.0,472469,3173.0,48,15.0,Married,Master,0,0.3186,3.9539,0.3186,0
51,32865,Freelancer,620.0,50082,646.0,12,4.0,Married,High School,0,0.2359,1.5239,0.2359,0
37,14528,Self-Employed,850.0,68225,121.0,120,15.0,Single,High School,0,0.0999,4.6961,0.0999,0
53,74460,Salaried,567.0,240201,3570.0,36,8.0,Married,Bachelor,0,0.5753,3.2259,0.5753,0
31,73170,Salaried,471.0,335287,3205.0,24,0.0,Single,Bachelor,1,0.5256,4.5823,0.5256,0
48,65601,Salaried,711.0,275678,2599.0,48,9.0,Married,Bachelor,1,0.4754,4.2023,0.4754,0
52,34102,Salaried,668.0,101064,354.0,84,1.0,Married,High School,1,0.1246,2.9636,0.1246,0
21,88365,Salaried,683.0,282840,4074.0,120,1.0,Single,High School,1,0.5533,3.2008,0.5533,0
48,75696,Salaried,655.0,180656,866.0,84,3.0,Married,Master,2,0.1373,2.3866,0.1373,0
62,86040,Self-Employed,829.0,196379,4032.0,84,7.0,Married,Bachelor,0,0.5623,2.2824,0.5623,0
27,111430,Salaried,620.0,187795,4441.0,120,1.0,Married,Master,2,0.4783,1.6853,0.4783,0
22,54467,Salaried,518.0,60386,2041.0,84,14.0,Married,Bachelor,1,0.4497,1.1087,0.4497,0
62,76699,Salaried,585.0,63274,3830.0,24,13.0,Single,Bachelor,2,0.5992,0.825,0.5992,0
44,107577,Salaried,592.0,348392,2717.0,60,21.0,Married,Master,2,0.3031,3.2385,0.3031,0
24,33644,Unemployed,621.0,110155,670.0,12,7.0,Divorced,High School,2,0.239,3.2741,0.239,0
64,64143,Self-Employed,601.0,108054,2727.0,60,5.0,Single,Bachelor,2,0.5102,1.6846,0.5102,0
39,75284,Salaried,760.0,145327,2727.0,120,9.0,Married,High School,1,0.4347,1.9304,0.4347,0
46,62354,Salaried,720.0,160023,2052.0,60,12.0,Married,Bachelor,1,0.3949,2.5664,0.3949,0
31,86561,Salaried,649.0,144972,1480.0,12,14.0,Married,High School,2,0.2052,1.6748,0.2052,0
60,54423,Self-Employed,724.0,174661,1917.0,36,4.0,Single,High School,1,0.4227,3.2093,0.4227,0
63,80213,Salaried,696.0,263103,1255.0,60,13.0,Married,Master,1,0.1878,3.2801,0.1878,0
31,42926,Salaried,666.0,73088,1141.0,36,13.0,Married,Bachelor,1,0.319,1.7027,0.319,0
23,79179,Salaried,770.0,276625,1410.0,120,22.0,Widowed,Master,1,0.2137,3.4937,0.2137,0
32,36271,Salaried,748.0,73146,446.0,48,15.0,Single,Bachelor,2,0.1476,2.0167,0.1476,0
23,73027,Salaried,579.0,136553,555.0,36,17.0,Widowed,Bachelor,0,0.0912,1.8699,0.0912,0
62,17491,Unemployed,727.0,58317,119.0,48,17.0,Married,High School,0,0.0816,3.3341,0.0816,0
47,14453,Salaried,685.0,25639,648.0,84,4.0,Single,Bachelor,4,0.538,1.774,0.538,0
22,16057,Unemployed,674.0,26747,544.0,120,4.0,Married,Bachelor,0,0.4066,1.6658,0.4066,0
36,81542,Self-Employed,727.0,365397,512.0,12,13.0,Married,High School,1,0.0753,4.4811,0.0753,0
22,48399,Salaried,607.0,97561,2182.0,120,6.0,Single,Master,3,0.541,2.0158,0.541,0
50,36056,Self-Employed,757.0,99912,1208.0,60,11.0,Single,High School,0,0.402,2.771,0.402,0
40,32011,Salaried,577.0,144625,1053.0,60,7.0,Divorced,Bachelor,4,0.3947,4.518,0.3947,0
58,46682,Self-Employed,728.0,38209,1765.0,120,10.0,Widowed,Bachelor,0,0.4537,0.8185,0.4537,0
48,75699,Salaried,619.0,318911,2572.0,60,9.0,Single,PhD,0,0.4077,4.2129,0.4077,0
45,101934,Salaried,739.0,71196,2440.0,48,11.0,Single,High School,0,0.2872,0.6985,0.2872,0
52,57020,Self-Employed,653.0,179321,516.0,120,2.0,Married,Bachelor,2,0.1086,3.1449,0.1086,0
30,53232,Salaried,759.0,128978,688.0,12,1.0,Married,Bachelor,4,0.1551,2.4229,0.1551,0
62,79474,Salaried,655.0,375680,1014.0,84,7.0,Single,High School,3,0.1531,4.7271,0.1531,0
60,63762,Freelancer,367.0,313790,2362.0,120,8.0,Divorced,Bachelor,2,0.4445,4.9213,0.4445,0
53,78181,Freelancer,688.0,344502,826.0,60,16.0,Single,High School,0,0.1268,4.4065,0.1268,0
33,65779,Business,580.0,219356,971.0,120,10.0,Married,High School,3,0.1771,3.3347,0.1771,0
61,71192,Self-Employed,,120345,2232.0,12,9.0,Married,High School,3,0.3762,1.6904,0.3762,0
62,76201,Salaried,612.0,333314,,60,6.0,Married,Master,1,0.0425,4.3741,0.0425,0
57,71502,Salaried,813.0,50583,2451.0,120,10.0,Single,High School,3,0.4113,0.7074,0.4113,0
36,31070,Freelancer,566.0,41418,910.0,84,6.0,Married,Bachelor,3,0.3515,1.3331,0.3515,0
42,106166,Business,515.0,195706,2213.0,24,2.0,Widowed,High School,2,0.2501,1.8434,0.2501,0
40,76433,Salaried,791.0,276321,175.0,12,13.0,Married,High School,0,0.0275,3.6152,0.0275,0
63,98339,Business,662.0,275660,1135.0,48,5.0,Married,High School,5,0.1385,2.8032,0.1385,0
47,68723,Freelancer,491.0,322938,968.0,84,5.0,Single,Bachelor,0,0.169,4.6991,0.169,0
61,72303,Self-Employed,623.0,145590,79.0,84,0.0,Divorced,High School,2,0.0131,2.0136,0.0131,0
36,58601,Freelancer,755.0,212601,468.0,60,9.0,Widowed,High School,0,0.0958,3.6279,0.0958,0
54,59458,Salaried,720.0,40091,28.0,12,16.0,Married,Master,4,0.0057,0.6743,0.0057,0
52,64010,Salaried,,228160,152.0,84,0.0,Married,Bachelor,1,0.0285,3.5644,0.0285,0
46,52594,Self-Employed,788.0,125516,315.0,24,0.0,Widowed,High School,2,0.0719,2.3865,0.0719,0
45,84961,Self-Employed,542.0,368123,1438.0,84,10.0,Single,Bachelor,0,0.2031,4.3328,0.2031,0
22,10000,Unemployed,780.0,32745,172.0,60,9.0,Married,High School,2,0.2064,3.2745,0.2064,0
32,44650,Business,639.0,161156,1826.0,84,5.0,Married,Bachelor,4,0.4908,3.6093,0.4908,0
60,60343,Salaried,638.0,257957,1652.0,12,5.0,Married,Bachelor,4,0.3285,4.2748,0.3285,0
29,53762,Salaried,717.0,34932,153.0,24,9.0,Divorced,High School,0,0.0342,0.6498,0.0342,0
32,10000,Self-Employed,676.0,49424,,36,0.0,Married,High School,1,0.0264,4.9424,0.0264,0
46,36555,Salaried,714.0,53162,,48,1.0,Single,Bachelor,1,0.2075,1.4543,0.2075,0
29,53045,Salaried,721.0,71359,1758.0,48,2.0,Single,Master,1,0.3977,1.3453,0.3977,0
30,56902,Self-Employed,635.0,233367,1575.0,60,6.0,Single,High School,3,0.3322,4.1012,0.3322,0
52,10000,Self-Employed,671.0,24047,88.0,60,6.0,Married,High School,2,0.1056,2.4047,0.1056,0
54,90434,Business,638.0,126389,2307.0,12,0.0,Single,Bachelor,1,0.3061,1.3976,0.3061,0
